CAR 2:0
CAR 3:0
CAR 4:0
CAR 5:0
CAR 6:0
CAR 7:0
CAR 8:0
CAR 9:0
CAR 10:0
CAR 12:0
CAR 13:0
CAR 14:0
CAR 15:0
CAR 16:0
CAR 16:1
CAR 16:2
CAR 17:0
CAR 18:1
CAR 18:2
CAR 18:3
CAR 18:0
CAR 20:4
CAR 20:5
CAR 20:6
CAR 22:4
CAR 22:5
CAR 22:6
PC 14:0_20:4
PC 16:0_18:3
PC 16:1_18:2
PC P-17:0_18:2
PC 16:0_18:2
PC 16:1_18:1
PC 16:0_18:1
PC 16:0_18:0
PC P-16:0_20:5
PC O-16:0_20:5
PC P-16:0_20:4
PC O-16:0_20:4
PC P-16:0_20:3
PC P-18:1_18:2
PC 17:1_18:2
PC O-16:0_20:3
PC O-18:1_18:2
PC P-18:0_18:2
PC P-18:1_18:1
PC 17:0_18:2
PC 17:1_18:1
PC O-18:0_18:2
PC O-18:1_18:1
PC P-18:0_18:1
PC 16:0_19:1
PC 17:0_18:1
PC O-18:0_18:1
PC 17:0_18:0
PC 16:0_20:5
PC 16:1_20:4
PC 18:2_18:3
PC 16:0_20:4
PC 16:1_20:3
PC 18:1_18:3
PC 18:2_18:2
PC O-17:0_20:4
PC 16:0_20:3
PC 18:0_18:3
PC 18:1_18:2
PC 16:0_20:2
PC 18:0_18:2
PC 18:1_18:1
PC 16:0_20:1
PC 18:0_18:1
PC P-16:0_22:6
PC P-18:2_20:4
PC P-18:2_20:5
PC 18:0_18:0
PC O-16:1_22:5
PC P-16:0_22:5
PC P-18:0_20:5
PC P-18:1_20:4
PC O-18:1_20:4
PC P-16:0_22:4
PC P-18:0_20:4
PC 17:0_20:4
PC O-18:0_20:4
PC P-18:0_20:3
PC O-18:1_20:3
PC 16:0_22:6
PC 18:1_20:5
PC 18:2_20:4
PC 16:0_22:5
PC 18:0_20:5
PC 18:1_20:4
PC 18:2_20:3
PC 16:0_22:4
PC 18:0_20:4
PC 18:1_20:3
PC 18:0_20:3
PC 18:0_20:2
PC 18:1_20:1
PC 18:2_20:0
PC 18:0_20:1
PC 20:4_20:4
PC 18:1_22:6
PC 20:3_20:4
PC 18:0_22:6
PC 18:1_22:5
PC 18:0_22:5
PC 18:1_22:4
PC 20:1_20:4
PC 18:0_22:4
PC P-24:0_20:4
PE P-16:0_16:1
PE P-16:0_16:0
PE 16:1_16:1
PE 14:0_18:2
PE P-15:0_18:1
PE P-16:0_17:1
PE P-17:0_16:1
PE 14:0_18:1
PE 16:0_16:1
PE 16:0_16:0
PE P-14:0_20:4
PE P-16:0_18:3
PE P-16:1_18:2
PE P-16:0_18:2
PE P-18:1_16:1
PE P-16:0_18:1
PE P-18:0_16:1
PE P-18:0_16:0
PE O-16:0_18:1
PE P-16:0_18:0
PE 16:0_18:3
PE 16:1_18:2
PE P-17:0_18:2
PE P-18:1_17:1
PE 16:0_18:2
PE 16:1_18:1
PE P-16:0_19:1
PE P-17:0_18:1
PE 16:0_18:1
PE 16:1_18:0
PE 16:0_18:0
PE P-16:0_20:5
PE P-16:1_20:4
PE P-16:0_20:4
PE P-18:1_18:3
PE P-16:0_20:3
PE P-18:0_18:3
PE P-18:1_18:2
PE P-18:0_18:2
PE P-18:1_18:1
PE 17:0_18:2
PE P-18:0_18:1
PE P-20:1_16:0
PE P-16:0_20:1
PE 17:0_18:1
PE O-18:0_18:1
PE P-17:0_20:5
PE 16:0_20:5
PE 16:1_20:4
PE P-17:0_20:4
PE 16:0_20:4
PE 18:2_18:2
PE P-17:0_20:3
PE 16:0_20:3
PE 18:0_18:3
PE 18:1_18:2
PE 18:0_18:2
PE 18:1_18:1
PE 16:0_20:1
PE 18:0_18:1
PE P-16:0_22:6
PE P-18:1_20:5
PE P-18:2_20:4
PE P-16:0_22:5
PE P-18:0_20:5
PE P-18:1_20:4
PE 17:1_20:4
PE P-16:0_22:4
PE P-18:0_20:4
PE P-18:1_20:3
PE 17:0_20:4
PE O-16:0_22:4
PE O-18:0_20:4
PE P-18:0_20:3
PE O-16:1_22:3
PE P-18:1_20:1
PE P-20:1_18:1
PE P-18:0_20:1
PE 16:0_22:6
PE 18:1_20:5
PE 18:2_20:4
PE P-17:0_22:5
PE 16:0_22:5
PE 18:0_20:5
PE 18:1_20:4
PE P-17:0_22:4
PE 16:0_22:4
PE 18:0_20:4
PE 18:1_20:3
PE 18:0_20:3
PE 18:1_20:1
PE P-18:1_22:6
PE 18:0_20:1
PE P-18:0_22:6
PE P-18:1_22:5
PE P-20:2_20:4
PE P-18:0_22:5
PE P-18:1_22:4
PE P-20:1_20:4
PE P-18:0_22:4
PE P-20:0_20:4
PE O-18:0_22:5
PE O-18:0_22:4
PE P-18:0_22:3
PE P-20:0_20:3
PE P-22:1_18:1
PE 18:1_22:6
PE 18:0_22:6
PE 18:1_22:5
PE 18:0_22:5
PE 18:1_22:4
PE 20:1_20:4
PE 18:0_22:4
PE 20:0_20:4
PE 18:1_22:1
PE P-20:1_22:6
PE P-20:0_22:5
PE P-20:0_22:4
PE P-24:1_18:2
PE P-24:1_18:1
PG 16:1_18:1
PG 16:0_18:1
PG 16:0_20:4
PG 18:2_18:2
PG 18:1_18:1
PG 18:0_18:1
PG 18:1_20:4
PI 16:0_16:0
PI 16:0_18:2
PI 16:1_18:1
PI 16:0_18:1
PI 16:0_20:4
PI 16:0_20:3
PI 18:1_18:2
PI 18:0_18:2
PI 18:1_18:1
PI 18:0_18:1
PI 17:0_20:4
PI 18:0_20:5
PI 18:1_20:4
PI 18:0_20:4
PI 18:1_20:3
PI 18:0_20:3
PI 18:0_22:6
PI 18:0_22:4
PS 16:0_18:1
PS 16:0_18:2
PS 18:0_18:1
PS 18:0_18:2
PS 18:1_18:1
PS 18:1_18:2
PS 18:0_20:3
PS 18:0_20:4
PS 18:0_22:6
SiE 0:0
CoQ10
CE 18:1
CE 18:2
CE 20:3
CE 20:4
CE 22:4
CE 22:5
CE 22:6
DG 12:0_14:0
DG 10:0_18:2
DG 12:0_16:1
DG 12:1_16:0
DG 14:0_14:1
DG 12:0_16:0
DG 14:0_14:0
DG 12:0_18:3
DG 12:0_18:2
DG 12:1_18:1
DG 14:1_16:1
DG 12:0_18:1
DG 14:0_16:1
DG 14:1_16:0
DG 14:0_16:0
DG 14:0_17:1
DG 15:0_16:1
DG 15:0_16:0
DG 14:0_18:3
DG 14:1_18:2
DG 16:1_16:2
DG 14:0_18:2
DG 14:1_18:1
DG 16:1_16:1
DG 14:0_18:1
DG 16:0_16:1
DG 16:0_16:0
DG 15:0_18:2
DG 15:1_18:1
DG 16:1_17:1
DG 15:0_18:1
DG 16:0_17:0
DG 14:0_20:4
DG 16:1_18:3
DG 16:0_18:3
DG 16:1_18:2
DG 16:0_18:2
DG 16:1_18:1
DG 16:0_18:1
DG 16:1_18:0
DG 16:0_18:0
DG 17:1_18:2
DG 17:0_18:2
DG 17:1_18:1
DG 16:0_19:1
DG 17:0_18:1
DG 14:0_22:6
DG 14:1_22:5
DG 16:1_20:5
DG 14:0_22:5
DG 16:0_20:5
DG 16:1_20:4
DG 18:2_18:3
DG 14:0_22:4
DG 16:0_20:4
DG 16:1_20:3
DG 18:1_18:3
DG 18:2_18:2
DG 16:0_20:3
DG 18:1_18:2
DG 18:0_18:2
DG 18:1_18:1
DG 16:0_20:1
DG 18:0_18:1
DG 18:0_18:0
DG 18:1_19:1
DG 16:1_22:6
DG 16:0_22:6
DG 16:1_22:5
DG 18:1_20:5
DG 18:2_20:4
DG 16:0_22:5
DG 18:1_20:4
DG 18:2_20:3
DG 16:0_22:4
DG 18:0_20:4
DG 18:1_20:3
DG 18:2_20:2
DG 18:1_20:1
DG 18:2_20:0
DG 18:2_22:6
DG 18:2_22:5
DG 18:1_22:5
DG 18:2_22:4
DG 18:0_22:5
DG 18:1_22:4
DG 18:2_22:1
DG 18:1_22:1
TG 8:0_8:0_8:0
TG 8:0_8:0_10:0
TG 8:0_10:0_10:0
TG 8:0_8:0_12:0
TG 10:0_10:0_10:0
TG 8:0_12:0_12:0
TG 4:0_12:0_18:1
TG 4:0_14:0_16:1
TG 8:0_10:0_16:1
TG 8:0_8:0_18:1
TG 4:0_14:0_16:0
TG 10:0_10:0_16:1
TG 10:0_12:0_14:1
TG 12:0_12:0_12:1
TG 4:0_14:0_18:1
TG 4:0_16:0_16:1
TG 6:0_12:0_18:1
TG 8:0_10:0_18:1
TG 10:0_10:0_16:0
TG 10:0_12:0_14:0
TG 12:0_12:0_12:0
TG 4:0_14:0_18:0
TG 4:0_16:0_16:0
TG 6:0_12:0_18:0
TG 6:0_14:0_16:0
TG 8:0_10:0_18:0
TG 8:0_12:0_16:0
TG 8:0_14:0_14:0
TG 4:0_16:0_18:2
TG 4:0_16:1_18:1
TG 10:0_10:0_18:1
TG 10:0_12:0_16:1
TG 12:0_12:0_14:1
TG 12:0_12:1_14:0
TG 4:0_16:0_18:1
TG 6:0_14:0_18:1
TG 6:0_16:0_16:1
TG 8:0_12:0_18:1
TG 8:0_14:0_16:1
TG 10:0_12:0_16:0
TG 10:0_14:0_14:0
TG 12:0_12:0_14:0
TG 4:0_16:0_18:0
TG 6:0_14:0_18:0
TG 8:0_12:0_18:0
TG 8:0_14:0_16:0
TG 12:0_12:0_15:0
TG 4:0_18:1_18:2
TG 10:0_12:0_18:2
TG 10:0_12:1_18:1
TG 10:0_14:1_16:1
TG 12:0_12:1_16:1
TG 4:0_18:0_18:2
TG 4:0_18:1_18:1
TG 6:0_16:0_18:2
TG 6:0_16:1_18:1
TG 8:0_16:1_16:1
TG 10:0_12:0_18:1
TG 10:0_14:0_16:1
TG 10:0_14:1_16:0
TG 12:0_12:0_16:1
TG 12:0_12:1_16:0
TG 12:0_14:0_14:1
TG 12:1_14:0_14:0
TG 4:0_18:0_18:1
TG 6:0_16:0_18:1
TG 8:0_14:0_18:1
TG 8:0_16:0_16:1
TG 10:0_12:0_18:0
TG 10:0_14:0_16:0
TG 12:0_12:0_16:0
TG 12:0_14:0_14:0
TG 6:0_16:0_18:0
TG 8:0_14:0_18:0
TG 8:0_16:0_16:0
TG 11:0_12:0_18:1
TG 11:0_13:0_17:1
TG 11:0_14:0_16:1
TG 12:0_12:0_17:1
TG 12:0_13:0_16:1
TG 12:0_14:0_15:1
TG 12:0_14:1_15:0
TG 12:1_14:0_15:0
TG 7:0_16:0_18:1
TG 8:0_15:0_18:1
TG 8:0_16:0_17:1
TG 9:0_14:0_18:1
TG 10:0_14:0_17:0
TG 10:0_15:0_16:0
TG 11:0_14:0_16:0
TG 11:0_15:0_15:0
TG 12:0_12:0_17:0
TG 12:0_13:0_16:0
TG 12:0_14:0_15:0
TG 13:0_13:0_15:0
TG 13:0_14:0_14:0
TG 9:0_16:0_16:0
TG 10:0_14:0_18:3
TG 10:0_14:1_18:2
TG 12:0_12:0_18:3
TG 12:0_12:1_18:2
TG 12:1_14:1_16:1
TG 6:0_18:1_18:2
TG 8:0_16:1_18:2
TG 10:0_14:0_18:2
TG 10:0_14:1_18:1
TG 10:0_16:1_16:1
TG 12:0_12:0_18:2
TG 12:0_12:1_18:1
TG 12:0_14:1_16:1
TG 12:1_14:0_16:1
TG 12:1_14:1_16:0
TG 14:0_14:1_14:1
TG 6:0_18:1_18:1
TG 8:0_16:0_18:2
TG 8:0_16:1_18:1
TG 10:0_14:0_18:1
TG 10:0_16:0_16:1
TG 12:0_12:0_18:1
TG 12:0_12:1_18:0
TG 12:0_14:0_16:1
TG 12:0_14:1_16:0
TG 12:1_14:0_16:0
TG 14:0_14:0_14:1
TG 6:0_18:0_18:1
TG 8:0_16:0_18:1
TG 10:0_14:0_18:0
TG 10:0_16:0_16:0
TG 12:0_12:0_18:0
TG 12:0_14:0_16:0
TG 14:0_14:0_14:0
TG 8:0_16:0_18:0
TG 10:0_15:0_18:1
TG 10:0_16:1_17:0
TG 11:0_14:0_18:1
TG 12:0_13:0_18:1
TG 12:0_14:0_17:1
TG 12:0_14:1_17:0
TG 12:0_15:0_16:1
TG 12:0_15:1_16:0
TG 12:1_14:0_17:0
TG 12:1_15:0_16:0
TG 13:0_14:0_16:1
TG 13:1_14:0_16:0
TG 13:1_15:0_15:0
TG 14:0_14:0_15:1
TG 14:0_14:1_15:0
TG 9:0_16:0_18:1
TG 10:0_16:0_17:0
TG 11:0_16:0_16:0
TG 12:0_14:0_17:0
TG 12:0_15:0_16:0
TG 13:0_14:0_16:0
TG 13:0_15:0_15:0
TG 14:0_14:0_15:0
TG 12:0_12:0_20:4
TG 12:0_14:1_18:3
TG 12:1_14:0_18:3
TG 12:1_14:1_18:2
TG 8:0_18:2_18:2
TG 10:0_16:0_18:3
TG 10:0_16:1_18:2
TG 12:0_14:0_18:3
TG 12:0_14:1_18:2
TG 12:1_14:0_18:2
TG 12:1_14:1_18:1
TG 12:1_16:1_16:1
TG 14:1_14:1_16:1
TG 8:0_18:1_18:2
TG 10:0_16:0_18:2
TG 10:0_16:1_18:1
TG 12:0_14:0_18:2
TG 12:0_14:1_18:1
TG 12:0_16:0_16:2
TG 12:0_16:1_16:1
TG 12:1_14:0_18:1
TG 12:1_16:0_16:1
TG 14:0_14:1_16:1
TG 14:0_14:2_16:0
TG 14:1_14:1_16:0
TG 8:0_18:1_18:1
TG 10:0_16:0_18:1
TG 12:0_14:0_18:1
TG 12:0_16:0_16:1
TG 12:1_14:0_18:0
TG 12:1_16:0_16:0
TG 13:0_15:0_16:1
TG 14:0_14:0_16:1
TG 14:0_14:1_16:0
TG 10:0_16:0_18:0
TG 12:0_14:0_18:0
TG 12:0_16:0_16:0
TG 13:0_14:0_17:0
TG 13:0_15:0_16:0
TG 14:0_14:0_16:0
TG 14:0_15:0_15:0
TG 12:0_15:0_18:3
TG 10:0_17:1_18:1
TG 11:0_16:0_18:2
TG 11:0_16:1_18:1
TG 11:0_17:1_17:1
TG 12:0_15:0_18:2
TG 12:0_15:1_18:1
TG 12:0_16:0_17:2
TG 12:0_16:1_17:1
TG 12:1_15:0_18:1
TG 12:1_16:0_17:1
TG 13:0_14:0_18:2
TG 13:0_16:1_16:1
TG 13:1_14:0_18:1
TG 14:0_14:1_17:1
TG 14:0_15:1_16:1
TG 14:1_15:0_16:1
TG 14:1_15:1_16:0
TG 15:0_15:1_15:1
TG 10:0_17:0_18:1
TG 11:0_16:0_18:1
TG 12:0_14:0_19:1
TG 12:0_15:0_18:1
TG 12:0_16:0_17:1
TG 12:0_16:1_17:0
TG 12:1_16:0_17:0
TG 13:0_14:0_18:1
TG 13:0_16:0_16:1
TG 13:1_16:0_16:0
TG 14:0_14:0_17:1
TG 14:0_14:1_17:0
TG 14:0_15:0_16:1
TG 14:0_15:1_16:0
TG 14:1_15:0_16:0
TG 15:0_15:0_15:1
TG 12:0_15:0_18:0
TG 12:0_16:0_17:0
TG 13:0_14:0_18:0
TG 13:0_15:0_17:0
TG 13:0_16:0_16:0
TG 14:0_14:0_17:0
TG 14:0_15:0_16:0
TG 15:0_15:0_15:0
TG 10:0_18:2_18:3
TG 10:0_16:1_20:3
TG 10:0_18:1_18:3
TG 10:0_18:2_18:2
TG 12:0_14:0_20:4
TG 12:0_16:0_18:4
TG 12:0_16:1_18:3
TG 12:0_16:2_18:2
TG 12:1_16:0_18:3
TG 12:1_16:1_18:2
TG 14:0_14:0_18:4
TG 14:0_14:1_18:3
TG 14:1_14:1_18:2
TG 14:2_16:1_16:1
TG 10:0_18:1_18:2
TG 12:0_16:0_18:3
TG 12:0_16:1_18:2
TG 12:0_16:2_18:1
TG 12:1_16:0_18:2
TG 12:1_16:1_18:1
TG 14:0_14:0_18:3
TG 14:0_14:1_18:2
TG 14:0_16:1_16:2
TG 14:1_14:1_18:1
TG 14:1_16:0_16:2
TG 14:1_16:1_16:1
TG 14:2_16:0_16:1
TG 10:0_18:1_18:1
TG 12:0_16:0_18:2
TG 12:0_16:1_18:1
TG 12:1_16:0_18:1
TG 14:0_14:0_18:2
TG 14:0_14:1_18:1
TG 14:0_16:0_16:2
TG 14:0_16:1_16:1
TG 14:1_16:0_16:1
TG 14:2_16:0_16:0
TG 12:0_14:0_20:1
TG 12:0_16:0_18:1
TG 12:1_16:0_18:0
TG 14:0_14:0_18:1
TG 14:0_14:1_18:0
TG 14:0_16:0_16:1
TG 14:1_16:0_16:0
TG 12:0_16:0_18:0
TG 14:0_14:0_18:0
TG 14:0_15:0_17:0
TG 14:0_16:0_16:0
TG 15:0_15:0_16:0
TG 11:0_18:1_18:2
TG 12:0_17:1_18:2
TG 13:0_16:1_18:2
TG 13:1_16:0_18:2
TG 14:0_15:0_18:3
TG 14:0_15:1_18:2
TG 14:1_15:0_18:2
TG 14:1_16:1_17:1
TG 15:1_15:1_17:1
TG 15:1_16:1_16:1
TG 12:0_17:0_18:2
TG 12:0_17:1_18:1
TG 13:0_16:0_18:2
TG 13:0_16:1_18:1
TG 13:1_16:0_18:1
TG 14:0_15:0_18:2
TG 14:0_15:1_18:1
TG 14:0_16:0_17:2
TG 14:0_16:1_17:1
TG 14:1_15:0_18:1
TG 14:1_16:0_17:1
TG 14:1_16:1_17:0
TG 15:0_15:1_17:1
TG 15:0_16:0_16:2
TG 15:0_16:1_16:1
TG 15:1_16:0_16:1
TG 15:2_16:0_16:0
TG 12:0_17:0_18:1
TG 13:0_16:0_18:1
TG 14:0_15:0_18:1
TG 14:0_16:0_17:1
TG 14:0_16:1_17:0
TG 14:1_16:0_17:0
TG 15:0_15:0_17:1
TG 15:0_16:0_16:1
TG 15:1_16:0_16:0
TG 13:0_16:0_18:0
TG 14:0_15:0_18:0
TG 14:0_16:0_17:0
TG 15:0_15:0_17:0
TG 15:0_16:0_16:0
TG 12:0_18:3_18:3
TG 12:0_14:0_22:5
TG 12:0_16:1_20:4
TG 12:0_18:1_18:4
TG 12:0_18:2_18:3
TG 12:1_18:1_18:3
TG 12:1_18:2_18:2
TG 14:0_14:0_20:5
TG 14:0_14:1_20:4
TG 14:0_16:1_18:4
TG 14:1_16:1_18:3
TG 12:0_16:0_20:4
TG 12:0_18:1_18:3
TG 12:0_18:2_18:2
TG 12:1_18:1_18:2
TG 14:0_14:0_20:4
TG 14:0_16:0_18:4
TG 14:0_16:1_18:3
TG 14:1_16:0_18:3
TG 14:1_16:1_18:2
TG 14:2_16:0_18:2
TG 12:0_18:0_18:3
TG 12:0_18:1_18:2
TG 12:1_18:1_18:1
TG 14:0_16:0_18:3
TG 14:0_16:1_18:2
TG 14:1_16:0_18:2
TG 14:1_16:1_18:1
TG 14:2_16:0_18:1
TG 16:0_16:1_16:2
TG 16:1_16:1_16:1
TG 12:0_18:1_18:1
TG 14:0_16:0_18:2
TG 14:0_16:1_18:1
TG 14:1_16:0_18:1
TG 16:0_16:0_16:2
TG 16:0_16:1_16:1
TG 14:0_16:0_18:1
TG 14:0_16:1_18:0
TG 14:1_16:0_18:0
TG 15:0_15:0_18:1
TG 15:0_16:0_17:1
TG 16:0_16:0_16:1
TG 14:0_16:0_18:0
TG 15:0_16:0_17:0
TG 16:0_16:0_16:0
TG 13:0_18:1_18:3
TG 13:0_18:2_18:2
TG 13:1_18:1_18:2
TG 14:0_17:1_18:3
TG 14:1_17:1_18:2
TG 15:0_16:1_18:3
TG 15:1_16:0_18:3
TG 15:1_16:1_18:2
TG 13:0_18:1_18:2
TG 14:0_17:1_18:2
TG 14:1_17:1_18:1
TG 15:0_16:0_18:3
TG 15:0_16:1_18:2
TG 15:1_16:0_18:2
TG 15:1_16:1_18:1
TG 15:1_17:1_17:1
TG 16:0_16:1_17:2
TG 16:1_16:1_17:1
TG 13:0_18:1_18:1
TG 14:0_17:0_18:2
TG 14:0_17:1_18:1
TG 14:1_17:0_18:1
TG 15:0_16:0_18:2
TG 15:0_16:1_18:1
TG 15:0_17:1_17:1
TG 15:1_16:0_18:1
TG 16:0_16:1_17:1
TG 16:1_16:1_17:0
TG 14:0_16:0_19:1
TG 14:0_17:0_18:1
TG 15:0_15:0_19:1
TG 15:0_16:0_18:1
TG 15:0_17:0_17:1
TG 16:0_16:0_17:1
TG 16:0_16:1_17:0
TG 14:0_16:0_19:0
TG 14:0_17:0_18:0
TG 15:0_16:0_18:0
TG 15:0_17:0_17:0
TG 16:0_16:0_17:0
TG 12:0_18:2_20:4
TG 14:0_16:1_20:5
TG 14:0_18:2_18:4
TG 14:0_18:3_18:3
TG 14:1_16:1_20:4
TG 14:1_18:2_18:3
TG 12:0_16:0_22:5
TG 12:0_18:1_20:4
TG 14:0_16:1_20:4
TG 14:0_18:1_18:4
TG 14:0_18:2_18:3
TG 14:1_16:0_20:4
TG 14:1_16:1_20:3
TG 14:1_18:1_18:3
TG 14:1_18:2_18:2
TG 14:2_18:1_18:2
TG 16:0_16:1_18:4
TG 16:0_16:2_18:3
TG 16:1_16:1_18:3
TG 16:1_16:2_18:2
TG 14:0_16:0_20:4
TG 14:0_16:1_20:3
TG 14:0_18:1_18:3
TG 14:0_18:2_18:2
TG 14:1_16:1_20:2
TG 14:1_18:1_18:2
TG 16:0_16:0_18:4
TG 16:0_16:1_18:3
TG 16:0_16:2_18:2
