Universe
PI 18:0-20:3
PI 18:1-20:3
PI 18:0-20:4
PI 18:1-20:4
PI 38:6
PI 18:0-22:4
PI 18:1-22:4
PI 18:0-22:5
PI 18:0-22:6
PG 16:0-18:1
PG 16:0-18:1
PG 16:1-18:1
PG 16:0-18:2
PG 18:0-18:1
PG 18:1-18:1
PG 18:1-18:2
PG 18:2-18:2
PG 18:2-18:2
PG 16:0-20:4
PG 18:1-20:3
PG 18:1-20:4
PG 18:1-22:5
PG 18:1-22:6
PG 18:2-22:6
SM d30:1
SM d32:0
SM d32:1
SM d18:2/14:0
SM d17:1/16:0
SM d34:0
SM d18:1/16:0
SM d18:2/16:0
SM d34:2
SM d35:2
SM d36:0
SM d19:1/17:0
SM d18:2/18:0
SM d38:0
SM d18:1/20:0
SM d38:2
SM d38:4
SM d39:1
SM d40:0
SM d18:1/22:0
SM d21:0/19:2
SM d40:3
SM d18:1/23:0
SM d41:2
SM d12:2/29:0
SM d42:1
SM d18:1/24:0
SM d42:2
SM d18:1/24:1
SM d18:2/24:1
SM d42:3
SM d43:1
SM d43:2
SM d43:2
SM d44:2
DAG 14:0-16:1
DAG 16:0-16:0
DAG 16:0-16:1
DAG 16:0-18:1
DAG 16:0-18:1
DAG 16:0-18:2
DAG 18:0-18:1
DAG 18:0-18:1
DAG 18:1-18:1
DAG 18:1-18:1
DAG 18:1-18:2
DAG 18:1-18:2
DAG 18:1-18:3
DAG 16:0-20:4
DAG 18:0-20:4
MAG 16:0
MAG 18:0
MAG 18:1
CL 16:1-18:2-18:1-18:2
CL 16:1-18:2-18:2-18:2
CL 18:1-18:2-18:2-18:2
CL 18:2-18:2-18:2-18:2
GM3 d34:1
GM3 d40:1
GM3 d42:1
GM3 d42:2
BMP 18:1-18:2
BMP 18:1-22:6
Cholesterol
Cholesterol sulfate
PEt 16:0-18:1
PEt 18:1-18:1
PEt 16:0-20:4
PEt 18:0-20:4
